timestamp,equity,realized_pnl,unrealized_pnl,active_trades
2025-10-01 19:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 19:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 20:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 20:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 20:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 20:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 21:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 21:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 21:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 21:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 22:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 22:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 22:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 22:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 23:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 23:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 23:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-01 23:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 00:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 00:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 00:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 00:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 01:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 01:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 01:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 01:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 02:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 02:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 02:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 02:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 03:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 03:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 03:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 03:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 04:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 04:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 04:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 04:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 05:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 05:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 05:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 05:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 06:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 06:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 06:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 06:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 07:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 07:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 07:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 07:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 08:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 08:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 08:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 08:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 09:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 09:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 09:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 09:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 10:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 10:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 10:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 10:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 11:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 11:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 11:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 11:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 12:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 12:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 12:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 12:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 13:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 13:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 13:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 13:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 14:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 14:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 14:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 14:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 15:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 15:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 15:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 15:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 16:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 16:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 16:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 16:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 17:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 17:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 17:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 17:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 18:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 18:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 18:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 18:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 19:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 19:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 19:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 19:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 20:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 20:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 20:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 20:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 21:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 21:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 21:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 21:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 22:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 22:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 22:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 22:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 23:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 23:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 23:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-02 23:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 00:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 00:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 00:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 00:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 01:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 01:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 01:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 01:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 02:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 02:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 02:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 02:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 03:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 03:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 03:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 03:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 04:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 04:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 04:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 04:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 05:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 05:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 05:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 05:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 06:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 06:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 06:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 06:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 07:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 07:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 07:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 07:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 08:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 08:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 08:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 08:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 09:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 09:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 09:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 09:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 10:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 10:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 10:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 10:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 11:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 11:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 11:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 11:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 12:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 12:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 12:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 12:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 13:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 13:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 13:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 13:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 14:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 14:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 14:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 14:45:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 15:00:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 15:15:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 15:30:00+00:00,50000000.0,0.0,0.0,0
2025-10-03 15:45:00+00:00,49823410.27617199,0.0,-176589.7238280104,2
2025-10-03 16:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 16:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 16:30:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 16:45:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 17:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 17:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 17:30:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 17:45:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 18:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 18:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 18:30:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 18:45:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 19:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 19:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 19:30:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 19:45:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 20:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 20:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 20:30:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 20:45:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 21:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 21:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 21:30:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 21:45:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 22:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 22:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 22:30:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 22:45:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 23:00:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 23:15:00+00:00,49750000.0,-250000.0000000017,0.0,0
2025-10-03 23:30:00+00:00,49743143.49995105,-250000.0000000017,-6856.500048948224,2
2025-10-03 23:45:00+00:00,49760384.32580027,-250000.0000000017,10384.325800271774,2
2025-10-04 00:00:00+00:00,49776686.29479631,-250000.0000000017,26686.294796311544,2
2025-10-04 00:15:00+00:00,49781266.7782315,-250000.0000000017,31266.778231501576,2
2025-10-04 00:30:00+00:00,49811452.44857147,-250000.0000000017,61452.448571471316,2
2025-10-04 00:45:00+00:00,49795918.63518257,-250000.0000000017,45918.63518256997,2
2025-10-04 01:00:00+00:00,49798621.40491141,-250000.0000000017,48621.40491140782,2
2025-10-04 01:15:00+00:00,49840926.863719635,-250000.0000000017,90926.86371963748,2
2025-10-04 01:30:00+00:00,49861951.56718923,-250000.0000000017,111951.56718923131,2
2025-10-04 01:45:00+00:00,49866930.35353183,-250000.0000000017,116930.35353182736,2
2025-10-04 02:00:00+00:00,49864199.13359532,-250000.0000000017,114199.13359531587,2
2025-10-04 02:15:00+00:00,49884000.47813501,-250000.0000000017,134000.47813501384,2
2025-10-04 02:30:00+00:00,49898111.78114031,-250000.0000000017,148111.78114031217,2
2025-10-04 02:45:00+00:00,49869775.37429903,-250000.0000000017,119775.3742990251,2
2025-10-04 03:00:00+00:00,49855578.72067071,-250000.0000000017,105578.72067070588,2
2025-10-04 03:15:00+00:00,49814269.019131,-250000.0000000017,64269.019130995424,2
2025-10-04 03:30:00+00:00,49801608.67671697,-250000.0000000017,51608.676716965456,2
2025-10-04 03:45:00+00:00,49758791.11417064,-250000.0000000017,8791.11417063938,2
2025-10-04 04:00:00+00:00,49748093.836085975,-250000.0000000017,-1906.1639140258021,2
2025-10-04 04:15:00+00:00,49730340.90649866,-250000.0000000017,-19659.09350133808,2
2025-10-04 04:30:00+00:00,49690254.56388885,-250000.0000000017,-59745.43611115267,2
2025-10-04 04:45:00+00:00,49689088.10537429,-250000.0000000017,-60911.8946257054,2
2025-10-04 05:00:00+00:00,49643254.820814736,-250000.0000000017,-106745.17918526275,2
2025-10-04 05:15:00+00:00,49635971.56765071,-250000.0000000017,-114028.43234928648,2
2025-10-04 05:30:00+00:00,49691677.07427245,-250000.0000000017,-58322.9257275538,2
2025-10-04 05:45:00+00:00,49675460.45589942,-250000.0000000017,-74539.54410058094,2
2025-10-04 06:00:00+00:00,49709316.203029074,-250000.0000000017,-40683.79697092777,2
2025-10-04 06:15:00+00:00,49684223.119862385,-250000.0000000017,-65776.8801376152,2
2025-10-04 06:30:00+00:00,49679727.98705021,-250000.0000000017,-70272.01294978433,2
2025-10-04 06:45:00+00:00,49704394.31710182,-250000.0000000017,-45605.6828981807,2
2025-10-04 07:00:00+00:00,49707466.939530395,-250000.0000000017,-42533.0604696063,2
2025-10-04 07:15:00+00:00,49718107.317199714,-250000.0000000017,-31892.68280028839,2
2025-10-04 07:30:00+00:00,49742887.44808201,-250000.0000000017,-7112.551917994365,2
2025-10-04 07:45:00+00:00,49742005.491644174,-250000.0000000017,-7994.508355827322,2
2025-10-04 08:00:00+00:00,49696143.756876945,-250000.0000000017,-53856.24312305416,2
2025-10-04 08:15:00+00:00,49704934.871047586,-250000.0000000017,-45065.12895241479,2
2025-10-04 08:30:00+00:00,49757653.10586376,-250000.0000000017,7653.10586376028,2
2025-10-04 08:45:00+00:00,49748861.991693124,-250000.0000000017,-1138.0083068790984,2
2025-10-04 09:00:00+00:00,49708519.59721426,-250000.0000000017,-41480.402785743965,2
2025-10-04 09:15:00+00:00,49720070.38152908,-250000.0000000017,-29929.6184709236,2
2025-10-04 09:30:00+00:00,49731507.36501321,-250000.0000000017,-18492.63498678535,2
2025-10-04 09:45:00+00:00,49764481.155705035,-250000.0000000017,14481.155705034871,2
2025-10-04 10:00:00+00:00,49761323.18265344,-250000.0000000017,11323.182653443717,2
2025-10-04 10:15:00+00:00,49739245.82149999,-250000.0000000017,-10754.178500008307,2
2025-10-04 10:30:00+00:00,49758762.66396297,-250000.0000000017,8762.663962965746,2
2025-10-04 10:45:00+00:00,49789062.135133624,-250000.0000000017,39062.13513362174,2
2025-10-04 11:00:00+00:00,49816374.33449872,-250000.0000000017,66374.3344987201,2
2025-10-04 11:15:00+00:00,49798849.00657278,-250000.0000000017,48849.00657278448,2
2025-10-04 11:30:00+00:00,49809489.3842421,-250000.0000000017,59489.38424210239,2
2025-10-04 11:45:00+00:00,49834639.36782413,-250000.0000000017,84639.36782413295,2
2025-10-04 12:00:00+00:00,49796032.43601326,-250000.0000000017,46032.436013256214,2
2025-10-04 12:15:00+00:00,49804510.597899504,-250000.0000000017,54510.597899506334,2
2025-10-04 12:30:00+00:00,49814980.27432279,-250000.0000000017,64980.27432279487,2
2025-10-04 12:45:00+00:00,49822576.47977121,-250000.0000000017,72576.47977121202,2
2025-10-04 13:00:00+00:00,49715319.196847856,-250000.0000000017,-34680.80315214301,2
2025-10-04 13:15:00+00:00,49738335.41485449,-250000.0000000017,-11664.585145510759,2
2025-10-04 13:30:00+00:00,49710880.96445103,-250000.0000000017,-39119.03554896901,2
2025-10-04 13:45:00+00:00,49716684.806816116,-250000.0000000017,-33315.19318388726,2
2025-10-04 14:00:00+00:00,49705304.72374732,-250000.0000000017,-44695.276252678246,2
2025-10-04 14:15:00+00:00,49735319.69284126,-250000.0000000017,-14680.307158742025,2
2025-10-04 14:30:00+00:00,49758222.1100172,-250000.0000000017,8222.11001719983,2
2025-10-04 14:45:00+00:00,49828494.12296698,-250000.0000000017,78494.12296698416,2
2025-10-04 15:00:00+00:00,49855977.023578115,-250000.0000000017,105977.02357811604,2
2025-10-04 15:15:00+00:00,49898339.38280169,-250000.0000000017,148339.38280168883,2
2025-10-04 15:30:00+00:00,49854611.41360986,-250000.0000000017,104611.41360986029,2
2025-10-04 15:45:00+00:00,49886048.893087395,-250000.0000000017,136048.89308739538,2
2025-10-04 16:00:00+00:00,49914925.85387445,-250000.0000000017,164925.85387445253,2
2025-10-04 16:15:00+00:00,49908496.10694058,-250000.0000000017,158496.10694058394,2
2025-10-04 16:30:00+00:00,49874469.6585649,-250000.0000000017,124469.65856490139,2
2025-10-04 16:45:00+00:00,49907272.74801069,-250000.0000000017,157272.7480106881,2
2025-10-04 17:00:00+00:00,49889519.818423375,-250000.0000000017,139519.8184233758,2
2025-10-04 17:15:00+00:00,49871596.18759003,-250000.0000000017,121596.18759003002,2
2025-10-04 17:30:00+00:00,49905594.18575804,-250000.0000000017,155594.18575804308,2
2025-10-04 17:45:00+00:00,49897400.52594851,-250000.0000000017,147400.52594851275,2
2025-10-04 18:00:00+00:00,49909235.81234006,-250000.0000000017,159235.81234005702,2
2025-10-04 18:15:00+00:00,49902379.31229111,-250000.0000000017,152379.3122911088,2
2025-10-04 18:30:00+00:00,49918709.73149483,-250000.0000000017,168709.73149482635,2
2025-10-04 18:45:00+00:00,49946875.437090084,-250000.0000000017,196875.43709008401,2
2025-10-04 19:00:00+00:00,49882947.82045115,-250000.0000000017,132947.82045114736,2
2025-10-04 19:15:00+00:00,49876432.722894266,-250000.0000000017,126432.72289426619,2
2025-10-04 19:30:00+00:00,49862349.87009664,-250000.0000000017,112349.87009663734,2
2025-10-04 19:45:00+00:00,49837228.33672228,-250000.0000000017,87228.33672228041,2
2025-10-04 20:00:00+00:00,49840158.70811249,-250000.0000000017,90158.70811249492,2
2025-10-04 20:15:00+00:00,49805762.40703708,-250000.0000000017,55762.40703707583,2
2025-10-04 20:30:00+00:00,49817739.94446698,-250000.0000000017,67739.94446697585,2
2025-10-04 20:45:00+00:00,49858708.24351462,-250000.0000000017,108708.24351462339,2
2025-10-04 21:00:00+00:00,49782603.93799208,-250000.0000000017,32603.937992083684,2
2025-10-04 21:15:00+00:00,49733754.9314193,-250000.0000000017,-16245.068580700787,2
2025-10-04 21:30:00+00:00,49734636.88785713,-250000.0000000017,-15363.112142867829,2
2025-10-04 21:45:00+00:00,49771935.11011509,-250000.0000000017,21935.11011509214,2
2025-10-04 22:00:00+00:00,49769943.59557805,-250000.0000000017,19943.595578053715,2
2025-10-04 22:15:00+00:00,49758762.66396297,-250000.0000000017,8762.663962965746,2
2025-10-04 22:30:00+00:00,49740412.28001454,-250000.0000000017,-9587.719985459717,2
2025-10-04 22:45:00+00:00,49746842.02694841,-250000.0000000017,-3157.973051591154,2
2025-10-04 23:00:00+00:00,49757624.655656084,-250000.0000000017,7624.6556560866475,2
2025-10-04 23:15:00+00:00,49767297.72626456,-250000.0000000017,17297.726264558984,2
2025-10-04 23:30:00+00:00,49729288.2488148,-250000.0000000017,-20711.751185200417,2
2025-10-04 23:45:00+00:00,49715575.248716906,-250000.0000000017,-34424.75128309273,2
